species,date,geartype,sex,inches,grams,age,agestruct
WAE,3/31/1999,FYKE NET,F,21.7,1989,7,SPINE
WAE,4/15/1999,BOOM SHOCKER,F,21.7,NA,NA,NA
WAE,4/6/1999,FYKE NET,F,21.8,1989,6,SPINE
WAE,4/15/1999,BOOM SHOCKER,NA,21.8,NA,NA,NA
WAE,3/31/1999,FYKE NET,F,21.9,1761,6,SPINE
WAE,4/2/1999,FYKE NET,F,21.9,2045,5,SPINE
WAE,4/8/1999,FYKE NET,F,21.9,NA,NA,NA
WAE,4/4/1999,FYKE NET,F,22,NA,NA,NA
WAE,4/3/1999,FYKE NET,F,22.5,2273,5,SPINE
WAE,4/6/1999,FYKE NET,F,22.6,NA,NA,NA
WAE,4/7/1999,FYKE NET,F,22.6,NA,NA,NA
WAE,4/4/1999,FYKE NET,F,22.7,NA,NA,NA
WAE,3/31/1999,FYKE NET,F,22.8,2330,6,SPINE
WAE,4/8/1999,FYKE NET,F,22.8,NA,NA,NA
WAE,3/31/1999,FYKE NET,F,23,2188,6,SPINE
WAE,4/15/1999,BOOM SHOCKER,F,23,NA,NA,NA
WAE,4/4/1999,FYKE NET,F,23.1,NA,NA,NA
